Land,Code,Label,Ausfuhr: Wert,Einfuhr: Wert
Amerikanisch-Ozeanien (bis 2000),WA80,Zinn und Waren daraus,0,0
Amerikanisch-Ozeanien (bis 2000),WA81,"Andere unedle Metalle, Cermets usw.",0,0
Amerikanisch-Ozeanien (bis 2000),WA82,"Werkzeuge, Schneidwaren, Essbestecke",0,0
Amerikanisch-Ozeanien (bis 2000),WA83,Verschiedene Waren aus unedlen Metallen,0,0
Amerikanisch-Ozeanien (bis 2000),WA84,"Maschinen, Apparate, mechanische Geräte",0,0
Amerikanisch-Ozeanien (bis 2000),WA85,Elektrotechnische Erzeugnisse,0,0
Amerikanisch-Ozeanien (bis 2000),WA86,Schienenfahrzeuge,0,0
Amerikanisch-Ozeanien (bis 2000),WA87,"Kraftfahrzeuge, Landfahrzeuge",0,0
Amerikanisch-Ozeanien (bis 2000),WA88,"Luftfahrzeuge, Raumfahrzeuge",0,0
Amerikanisch-Ozeanien (bis 2000),WA89,Wasserfahrzeuge,0,0
Amerikanisch-Ozeanien (bis 2000),WA90,"Optische, photografische usw. Erzeugnisse",0,0
Amerikanisch-Ozeanien (bis 2000),WA91,Uhrmacherwaren,0,0
Amerikanisch-Ozeanien (bis 2000),WA92,Musikinstrumente,0,0
Amerikanisch-Ozeanien (bis 2000),WA93,Waffen und Munition,0,0
Amerikanisch-Ozeanien (bis 2000),WA94,"Möbel, Beleuchtungskörper usw.",0,0
Amerikanisch-Ozeanien (bis 2000),WA95,"Spielzeug, Spiele usw., Sportgeräte",0,0
Amerikanisch-Ozeanien (bis 2000),WA96,Verschiedene Waren,0,0
Amerikanisch-Ozeanien (bis 2000),WA97,"Kunstgegenstände, Sammlungsstücke",0,0
Amerikanisch-Ozeanien (bis 2000),WA98,Vollständige Fabrikationsanlagen,0,0
Amerikanisch-Ozeanien (bis 2000),WA99,Zusammenstellungen verschiedener Waren,0,0
Amerikanisch-Samoa (ab 2001),WA01,Lebende Tiere,12000,0
Amerikanisch-Samoa (ab 2001),WA02,Fleisch,0,0
Amerikanisch-Samoa (ab 2001),WA03,"Fische, Krebs- und Weichtiere",0,5000
Amerikanisch-Samoa (ab 2001),WA04,"Milch, Milcherzeugnisse, Eier, Honig",70000,0
Amerikanisch-Samoa (ab 2001),WA05,Andere Waren tierischen Ursprungs,0,0
Amerikanisch-Samoa (ab 2001),WA06,"Pflanzen, Waren des Blumenhandels",0,0
Amerikanisch-Samoa (ab 2001),WA07,"Gemüse, Pflanzen für Ernährung",0,0
Amerikanisch-Samoa (ab 2001),WA08,Genießbare Früchte und Nüsse,0,0
Amerikanisch-Samoa (ab 2001),WA09,"Kaffee, Tee, Mate, Gewürze",0,0
Amerikanisch-Samoa (ab 2001),WA10,Getreide,0,0
Amerikanisch-Samoa (ab 2001),WA11,"Müllereierzeugnisse, Malz usw.",0,0
Amerikanisch-Samoa (ab 2001),WA12,"Ölsamen usw., Heilpflanzen usw.",0,0
Amerikanisch-Samoa (ab 2001),WA13,"Schellack, Gummen, Harz, Pflanzensaft",0,0
Amerikanisch-Samoa (ab 2001),WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,0
Amerikanisch-Samoa (ab 2001),WA15,"Tierische und pflanzliche Fette, Öle, Wachs",0,0
Amerikanisch-Samoa (ab 2001),WA16,"Zubereitungen von Fleisch, Fisch usw.",0,0
Amerikanisch-Samoa (ab 2001),WA17,Zucker und Zuckerwaren,0,0
Amerikanisch-Samoa (ab 2001),WA18,Kakao und Zubereitungen aus Kakao,0,0
Amerikanisch-Samoa (ab 2001),WA19,"Zubereitungen aus Getreide usw., Backwaren",3000,0
Amerikanisch-Samoa (ab 2001),WA20,"Zubereitungen von Gemüse, Früchten usw.",8000,30000
Amerikanisch-Samoa (ab 2001),WA21,Verschiedene Lebensmittelzubereitungen,0,0
Amerikanisch-Samoa (ab 2001),WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",3000,0
Amerikanisch-Samoa (ab 2001),WA23,"Rückstände der Lebensmittelindustrie, Futter",0,0
Amerikanisch-Samoa (ab 2001),WA24,Tabak,1000,0
Amerikanisch-Samoa (ab 2001),WA25,"Salz, Schwefel, Steine, Erden usw.",0,0
Amerikanisch-Samoa (ab 2001),WA26,"Erze, Schlacken, Aschen",0,0
Amerikanisch-Samoa (ab 2001),WA27,Mineralische Brennstoffe usw.,0,0
Amerikanisch-Samoa (ab 2001),WA28,Anorganische chemische Erzeugnisse,72000,0
Amerikanisch-Samoa (ab 2001),WA29,Organische chemische Erzeugnisse,0,0
Amerikanisch-Samoa (ab 2001),WA30,Pharmazeutische Erzeugnisse,0,2000
Amerikanisch-Samoa (ab 2001),WA31,Düngemittel,0,0
Amerikanisch-Samoa (ab 2001),WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",0,0
Amerikanisch-Samoa (ab 2001),WA33,"Etherische Öle, Riech-, Schönheitsmittel",0,0
Amerikanisch-Samoa (ab 2001),WA34,"Seifen, Waschmittel usw.",0,0
Amerikanisch-Samoa (ab 2001),WA35,"Eiweißstoffe, Klebstoffe, Enzyme",0,0
Amerikanisch-Samoa (ab 2001),WA36,"Sprengstoffe, pyrotechnische Artikel usw.",0,0
Amerikanisch-Samoa (ab 2001),WA37,Photochemische Erzeugnisse,0,0
Amerikanisch-Samoa (ab 2001),WA38,Verschiedene Erzeugnisse der Chemischen Industrie,1000,0
Amerikanisch-Samoa (ab 2001),WA39,Kunststoffe und Waren daraus,35000,0
Amerikanisch-Samoa (ab 2001),WA40,Kautschuk und Waren daraus,12000,0
Amerikanisch-Samoa (ab 2001),WA41,"Häute, Felle, Leder",0,0
Amerikanisch-Samoa (ab 2001),WA42,"Lederwaren, Sattlerwaren",14000,0
Amerikanisch-Samoa (ab 2001),WA43,"Pelzfelle, künstliches Pelzwerk",0,0
Amerikanisch-Samoa (ab 2001),WA44,"Holz, Holzwaren, Holzkohle",0,0
Amerikanisch-Samoa (ab 2001),WA45,"Kork, Korkwaren",0,0
Amerikanisch-Samoa (ab 2001),WA46,"Flechtwaren, Korbmacherwaren",0,0
Amerikanisch-Samoa (ab 2001),WA47,"Halbstoffe aus Holz usw., Papierabfall",0,0
Amerikanisch-Samoa (ab 2001),WA48,"Papier, Pappe und Waren daraus",1000,0
Amerikanisch-Samoa (ab 2001),WA49,"Bücher, Zeitungen, Bilddrucke usw.",0,0
Amerikanisch-Samoa (ab 2001),WA50,Seide,0,0
Amerikanisch-Samoa (ab 2001),WA51,"Wolle, feine und grobe Tierhaare",0,0
Amerikanisch-Samoa (ab 2001),WA52,Baumwolle,0,0
Amerikanisch-Samoa (ab 2001),WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
Amerikanisch-Samoa (ab 2001),WA54,Synthetisches oder künstliches Filament,0,0
Amerikanisch-Samoa (ab 2001),WA55,Synthetische oder künstliche Spinnfaser,0,0
Amerikanisch-Samoa (ab 2001),WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",0,0
Amerikanisch-Samoa (ab 2001),WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",0,0
Amerikanisch-Samoa (ab 2001),WA58,"Spezialgewebe, Spitzen, Tapisserien",0,0
Amerikanisch-Samoa (ab 2001),WA59,"Getränkte, bestrichene usw. Gewebe",0,3000
Amerikanisch-Samoa (ab 2001),WA60,Gewirke und Gestricke,0,0
Amerikanisch-Samoa (ab 2001),WA61,"Bekleidung usw. aus Gewirken, Gestricken",106000,193000
Amerikanisch-Samoa (ab 2001),WA62,"Andere Bekleidung, Bekleidungszubehör",12000,1000
Amerikanisch-Samoa (ab 2001),WA63,"Andere Konfektion, Spinnstoffwaren usw.",29000,0
Amerikanisch-Samoa (ab 2001),WA64,"Schuhe, Gamaschen, ähnliche Waren",40000,37000
Amerikanisch-Samoa (ab 2001),WA65,Kopfbedeckungen und Teile davon,0,0
Amerikanisch-Samoa (ab 2001),WA66,"Schirme, Gehstöcke usw., Peitschen",0,0
Amerikanisch-Samoa (ab 2001),WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",0,0
Amerikanisch-Samoa (ab 2001),WA68,"Waren aus Steinen, Gips, Zement usw.",0,0
Amerikanisch-Samoa (ab 2001),WA69,Keramische Waren,30000,0
Amerikanisch-Samoa (ab 2001),WA70,Glas und Glaswaren,0,0
Amerikanisch-Samoa (ab 2001),WA71,"Perlen, Edelsteine, Edelmetalle",0,1000
Amerikanisch-Samoa (ab 2001),WA72,Eisen und Stahl,0,0
Amerikanisch-Samoa (ab 2001),WA73,Waren aus Eisen oder Stahl,208000,0
Amerikanisch-Samoa (ab 2001),WA74,Kupfer und Waren daraus,28000,0
Amerikanisch-Samoa (ab 2001),WA75,Nickel und Waren daraus,157000,0
Amerikanisch-Samoa (ab 2001),WA76,Aluminium und Waren daraus,28000,0
Amerikanisch-Samoa (ab 2001),WA78,Blei und Waren daraus,0,0
Amerikanisch-Samoa (ab 2001),WA79,Zink und Waren daraus,0,0
Amerikanisch-Samoa (ab 2001),WA80,Zinn und Waren daraus,2000,0
Amerikanisch-Samoa (ab 2001),WA81,"Andere unedle Metalle, Cermets usw.",0,0
Amerikanisch-Samoa (ab 2001),WA82,"Werkzeuge, Schneidwaren, Essbestecke",2000,19000
Amerikanisch-Samoa (ab 2001),WA83,Verschiedene Waren aus unedlen Metallen,4000,0
Amerikanisch-Samoa (ab 2001),WA84,"Maschinen, Apparate, mechanische Geräte",870000,46000
Amerikanisch-Samoa (ab 2001),WA85,Elektrotechnische Erzeugnisse,94000,158000
Amerikanisch-Samoa (ab 2001),WA86,Schienenfahrzeuge,0,0
Amerikanisch-Samoa (ab 2001),WA87,"Kraftfahrzeuge, Landfahrzeuge",312000,47000
Amerikanisch-Samoa (ab 2001),WA88,"Luftfahrzeuge, Raumfahrzeuge",70000,0
Amerikanisch-Samoa (ab 2001),WA89,Wasserfahrzeuge,0,0
Amerikanisch-Samoa (ab 2001),WA90,"Optische, photografische usw. Erzeugnisse",116000,239000
Amerikanisch-Samoa (ab 2001),WA91,Uhrmacherwaren,0,2000
Amerikanisch-Samoa (ab 2001),WA92,Musikinstrumente,0,0
Amerikanisch-Samoa (ab 2001),WA93,Waffen und Munition,0,0
Amerikanisch-Samoa (ab 2001),WA94,"Möbel, Beleuchtungskörper usw.",6000,1000
Amerikanisch-Samoa (ab 2001),WA95,"Spielzeug, Spiele usw., Sportgeräte",35000,169000
Amerikanisch-Samoa (ab 2001),WA96,Verschiedene Waren,0,0
Amerikanisch-Samoa (ab 2001),WA97,"Kunstgegenstände, Sammlungsstücke",0,0
Amerikanisch-Samoa (ab 2001),WA98,Vollständige Fabrikationsanlagen,0,0
Amerikanisch-Samoa (ab 2001),WA99,Zusammenstellungen verschiedener Waren,171000,30000
Amerikanische Jungferninseln,WA01,Lebende Tiere,0,0
Amerikanische Jungferninseln,WA02,Fleisch,106000,0
Amerikanische Jungferninseln,WA03,"Fische, Krebs- und Weichtiere",0,5000
Amerikanische Jungferninseln,WA04,"Milch, Milcherzeugnisse, Eier, Honig",531000,0
Amerikanische Jungferninseln,WA05,Andere Waren tierischen Ursprungs,0,0
Amerikanische Jungferninseln,WA06,"Pflanzen, Waren des Blumenhandels",0,0
Amerikanische Jungferninseln,WA07,"Gemüse, Pflanzen für Ernährung",0,0
Amerikanische Jungferninseln,WA08,Genießbare Früchte und Nüsse,0,16000
Amerikanische Jungferninseln,WA09,"Kaffee, Tee, Mate, Gewürze",0,0
Amerikanische Jungferninseln,WA10,Getreide,0,0
Amerikanische Jungferninseln,WA11,"Müllereierzeugnisse, Malz usw.",0,0
Amerikanische Jungferninseln,WA12,"Ölsamen usw., Heilpflanzen usw.",0,0
Amerikanische Jungferninseln,WA13,"Schellack, Gummen, Harz, Pflanzensaft",0,0
Amerikanische Jungferninseln,WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,0
Amerikanische Jungferninseln,WA15,"Tierische und pflanzliche Fette, Öle, Wachs",0,0
Amerikanische Jungferninseln,WA16,"Zubereitungen von Fleisch, Fisch usw.",0,18000
Amerikanische Jungferninseln,WA17,Zucker und Zuckerwaren,7000,0
Amerikanische Jungferninseln,WA18,Kakao und Zubereitungen aus Kakao,0,0
Amerikanische Jungferninseln,WA19,"Zubereitungen aus Getreide usw., Backwaren",0,0
Amerikanische Jungferninseln,WA20,"Zubereitungen von Gemüse, Früchten usw.",99000,0
Amerikanische Jungferninseln,WA21,Verschiedene Lebensmittelzubereitungen,0,0
Amerikanische Jungferninseln,WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",1585000,329000
Amerikanische Jungferninseln,WA23,"Rückstände der Lebensmittelindustrie, Futter",0,0
Amerikanische Jungferninseln,WA24,Tabak,0,112000
Amerikanische Jungferninseln,WA25,"Salz, Schwefel, Steine, Erden usw.",0,0
Amerikanische Jungferninseln,WA26,"Erze, Schlacken, Aschen",0,0
Amerikanische Jungferninseln,WA27,Mineralische Brennstoffe usw.,3000,1000
Amerikanische Jungferninseln,WA28,Anorganische chemische Erzeugnisse,2904000,13000
Amerikanische Jungferninseln,WA29,Organische chemische Erzeugnisse,36000,1002000
Amerikanische Jungferninseln,WA30,Pharmazeutische Erzeugnisse,4000,0
Amerikanische Jungferninseln,WA31,Düngemittel,0,0
Amerikanische Jungferninseln,WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",15000,0
Amerikanische Jungferninseln,WA33,"Etherische Öle, Riech-, Schönheitsmittel",165000,9000
Amerikanische Jungferninseln,WA34,"Seifen, Waschmittel usw.",21000,3000
Amerikanische Jungferninseln,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",0,0
Amerikanische Jungferninseln,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",0,0
Amerikanische Jungferninseln,WA37,Photochemische Erzeugnisse,1000,0
Amerikanische Jungferninseln,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,11000,0
Amerikanische Jungferninseln,WA39,Kunststoffe und Waren daraus,166000,72000
Amerikanische Jungferninseln,WA40,Kautschuk und Waren daraus,41000,0
Amerikanische Jungferninseln,WA41,"Häute, Felle, Leder",0,0
Amerikanische Jungferninseln,WA42,"Lederwaren, Sattlerwaren",116000,16000
Amerikanische Jungferninseln,WA43,"Pelzfelle, künstliches Pelzwerk",0,0
Amerikanische Jungferninseln,WA44,"Holz, Holzwaren, Holzkohle",3034000,0
Amerikanische Jungferninseln,WA45,"Kork, Korkwaren",0,0
Amerikanische Jungferninseln,WA46,"Flechtwaren, Korbmacherwaren",0,0
Amerikanische Jungferninseln,WA47,"Halbstoffe aus Holz usw., Papierabfall",0,0
Amerikanische Jungferninseln,WA48,"Papier, Pappe und Waren daraus",10000,0
Amerikanische Jungferninseln,WA49,"Bücher, Zeitungen, Bilddrucke usw.",1000,0
Amerikanische Jungferninseln,WA50,Seide,0,0
Amerikanische Jungferninseln,WA51,"Wolle, feine und grobe Tierhaare",0,0
Amerikanische Jungferninseln,WA52,Baumwolle,0,0
Amerikanische Jungferninseln,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
Amerikanische Jungferninseln,WA54,Synthetisches oder künstliches Filament,29000,0
Amerikanische Jungferninseln,WA55,Synthetische oder künstliche Spinnfaser,1000,0
Amerikanische Jungferninseln,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",2000,1000
Amerikanische Jungferninseln,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",0,9000
Amerikanische Jungferninseln,WA58,"Spezialgewebe, Spitzen, Tapisserien",0,0
Amerikanische Jungferninseln,WA59,"Getränkte, bestrichene usw. Gewebe",110000,0
Amerikanische Jungferninseln,WA60,Gewirke und Gestricke,0,0
Amerikanische Jungferninseln,WA61,"Bekleidung usw. aus Gewirken, Gestricken",332000,86000
Amerikanische Jungferninseln,WA62,"Andere Bekleidung, Bekleidungszubehör",305000,74000
Amerikanische Jungferninseln,WA63,"Andere Konfektion, Spinnstoffwaren usw.",43000,0
Amerikanische Jungferninseln,WA64,"Schuhe, Gamaschen, ähnliche Waren",110000,18000
Amerikanische Jungferninseln,WA65,Kopfbedeckungen und Teile davon,6000,3000
Amerikanische Jungferninseln,WA66,"Schirme, Gehstöcke usw., Peitschen",3000,0
Amerikanische Jungferninseln,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",0,0
Amerikanische Jungferninseln,WA68,"Waren aus Steinen, Gips, Zement usw.",48000,0
Amerikanische Jungferninseln,WA69,Keramische Waren,108000,17000
Amerikanische Jungferninseln,WA70,Glas und Glaswaren,135000,2000
Amerikanische Jungferninseln,WA71,"Perlen, Edelsteine, Edelmetalle",757000,11000
Amerikanische Jungferninseln,WA72,Eisen und Stahl,353000,0
Amerikanische Jungferninseln,WA73,Waren aus Eisen oder Stahl,132000,27000
Amerikanische Jungferninseln,WA74,Kupfer und Waren daraus,12000,0
Amerikanische Jungferninseln,WA75,Nickel und Waren daraus,0,0
Amerikanische Jungferninseln,WA76,Aluminium und Waren daraus,9000,0
Amerikanische Jungferninseln,WA78,Blei und Waren daraus,0,0
Amerikanische Jungferninseln,WA79,Zink und Waren daraus,3000,0
Amerikanische Jungferninseln,WA80,Zinn und Waren daraus,0,0
Amerikanische Jungferninseln,WA81,"Andere unedle Metalle, Cermets usw.",0,0
Amerikanische Jungferninseln,WA82,"Werkzeuge, Schneidwaren, Essbestecke",5000,1000
Amerikanische Jungferninseln,WA83,Verschiedene Waren aus unedlen Metallen,24000,1000
Amerikanische Jungferninseln,WA84,"Maschinen, Apparate, mechanische Geräte",4873000,294000
Amerikanische Jungferninseln,WA85,Elektrotechnische Erzeugnisse,3187000,94000
Amerikanische Jungferninseln,WA86,Schienenfahrzeuge,0,5000
Amerikanische Jungferninseln,WA87,"Kraftfahrzeuge, Landfahrzeuge",247000,71000
Amerikanische Jungferninseln,WA88,"Luftfahrzeuge, Raumfahrzeuge",8213000,2000
Amerikanische Jungferninseln,WA89,Wasserfahrzeuge,1594000,0
Amerikanische Jungferninseln,WA90,"Optische, photografische usw. Erzeugnisse",653000,665000
Amerikanische Jungferninseln,WA91,Uhrmacherwaren,1653000,0
Amerikanische Jungferninseln,WA92,Musikinstrumente,3000,0
Amerikanische Jungferninseln,WA93,Waffen und Munition,0,0
Amerikanische Jungferninseln,WA94,"Möbel, Beleuchtungskörper usw.",877000,76000
Amerikanische Jungferninseln,WA95,"Spielzeug, Spiele usw., Sportgeräte",10000,28000
Amerikanische Jungferninseln,WA96,Verschiedene Waren,62000,0
Amerikanische Jungferninseln,WA97,"Kunstgegenstände, Sammlungsstücke",68000,33000
Amerikanische Jungferninseln,WA98,Vollständige Fabrikationsanlagen,0,0
Amerikanische Jungferninseln,WA99,Zusammenstellungen verschiedener Waren,307000,264000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA01,Lebende Tiere,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA02,Fleisch,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA03,"Fische, Krebs- und Weichtiere",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA04,"Milch, Milcherzeugnisse, Eier, Honig",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA05,Andere Waren tierischen Ursprungs,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA06,"Pflanzen, Waren des Blumenhandels",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA07,"Gemüse, Pflanzen für Ernährung",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA08,Genießbare Früchte und Nüsse,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA09,"Kaffee, Tee, Mate, Gewürze",5000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA10,Getreide,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA11,"Müllereierzeugnisse, Malz usw.",166000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA12,"Ölsamen usw., Heilpflanzen usw.",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA13,"Schellack, Gummen, Harz, Pflanzensaft",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA15,"Tierische und pflanzliche Fette, Öle, Wachs",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA16,"Zubereitungen von Fleisch, Fisch usw.",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA17,Zucker und Zuckerwaren,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA18,Kakao und Zubereitungen aus Kakao,0,10000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA19,"Zubereitungen aus Getreide usw., Backwaren",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA20,"Zubereitungen von Gemüse, Früchten usw.",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA21,Verschiedene Lebensmittelzubereitungen,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA23,"Rückstände der Lebensmittelindustrie, Futter",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA24,Tabak,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA25,"Salz, Schwefel, Steine, Erden usw.",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA26,"Erze, Schlacken, Aschen",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA27,Mineralische Brennstoffe usw.,46891000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA28,Anorganische chemische Erzeugnisse,0,12000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA29,Organische chemische Erzeugnisse,134000,3000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA30,Pharmazeutische Erzeugnisse,0,12000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA31,Düngemittel,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",3000,5000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA33,"Etherische Öle, Riech-, Schönheitsmittel",258000,127000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA34,"Seifen, Waschmittel usw.",1000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA35,"Eiweißstoffe, Klebstoffe, Enzyme",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA36,"Sprengstoffe, pyrotechnische Artikel usw.",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA37,Photochemische Erzeugnisse,1000,5000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA38,Verschiedene Erzeugnisse der Chemischen Industrie,15000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA39,Kunststoffe und Waren daraus,127000,13000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA40,Kautschuk und Waren daraus,48000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA41,"Häute, Felle, Leder",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA42,"Lederwaren, Sattlerwaren",7000,16000
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA43,"Pelzfelle, künstliches Pelzwerk",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA44,"Holz, Holzwaren, Holzkohle",886000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA45,"Kork, Korkwaren",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA46,"Flechtwaren, Korbmacherwaren",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA47,"Halbstoffe aus Holz usw., Papierabfall",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA48,"Papier, Pappe und Waren daraus",11000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA49,"Bücher, Zeitungen, Bilddrucke usw.",10000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA50,Seide,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA51,"Wolle, feine und grobe Tierhaare",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA52,Baumwolle,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA54,Synthetisches oder künstliches Filament,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA55,Synthetische oder künstliche Spinnfaser,0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",24000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",5000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA58,"Spezialgewebe, Spitzen, Tapisserien",0,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA59,"Getränkte, bestrichene usw. Gewebe",12000,0
"Amerikanische Überseeinseln, kleinere (ab 2001)",WA60,Gewirke und Gestricke,0,0
